,0,1,2,3,>4,name
Q2385804,0.01818181818181818,0.8181818181818182,0.05454545454545454,0.03636363636363636,0.07272727272727272,educational institution
Q178706,0.0,0.8181818181818182,0.07272727272727272,0.03636363636363636,0.07272727272727272,institution
Q13226383,0.0,0.8,0.09090909090909091,0.03636363636363636,0.07272727272727272,facility
Q5341295,0.01818181818181818,0.8,0.07272727272727272,0.03636363636363636,0.07272727272727272,educational organization
Q2221906,0.0,0.7818181818181819,0.10909090909090909,0.03636363636363636,0.07272727272727272,geographic location
Q155076,0.01818181818181818,0.7636363636363637,0.10909090909090909,0.03636363636363636,0.07272727272727272,juridical person
Q3778211,0.01818181818181818,0.7636363636363637,0.10909090909090909,0.03636363636363636,0.07272727272727272,legal person
Q830077,0.01818181818181818,0.7636363636363637,0.10909090909090909,0.03636363636363636,0.07272727272727272,subject
Q27096235,0.0,0.7636363636363637,0.12727272727272726,0.03636363636363636,0.07272727272727272,artificial geographic entity
Q17334923,0.0,0.7636363636363637,0.12727272727272726,0.03636363636363636,0.07272727272727272,location
Q27096213,0.0,0.7636363636363637,0.12727272727272726,0.03636363636363636,0.07272727272727272,geographic entity
Q26720107,0.01818181818181818,0.7636363636363637,0.10909090909090909,0.03636363636363636,0.07272727272727272,
Q58416391,0.0,0.7636363636363637,0.12727272727272726,0.03636363636363636,0.07272727272727272,spatial entity
Q517966,0.0,0.7454545454545455,0.12727272727272726,0.03636363636363636,0.09090909090909091,structure
Q24229398,0.0,0.7454545454545455,0.12727272727272726,0.03636363636363636,0.09090909090909091,agent
Q23958946,0.0,0.7454545454545455,0.12727272727272726,0.03636363636363636,0.09090909090909091,individual
Q43229,0.0,0.7454545454545455,0.12727272727272726,0.03636363636363636,0.09090909090909091,organization
Q61961344,0.0,0.7454545454545455,0.12727272727272726,0.03636363636363636,0.09090909090909091,group of physical objects
Q17553950,0.0,0.7454545454545455,0.12727272727272726,0.03636363636363636,0.09090909090909091,object
Q16887380,0.0,0.7454545454545455,0.12727272727272726,0.03636363636363636,0.09090909090909091,group
Q16334298,0.0,0.7454545454545455,0.12727272727272726,0.03636363636363636,0.09090909090909091,group of living things
Q16334295,0.0,0.7454545454545455,0.12727272727272726,0.03636363636363636,0.09090909090909091,group of humans
Q8205328,0.0,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091,artificial physical object
Q16686448,0.0,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091,artificial entity
Q223557,0.0,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091,physical object
Q4406616,0.0,0.7090909090909091,0.10909090909090909,0.07272727272727272,0.10909090909090909,concrete object
Q58415929,0.0,0.7090909090909091,0.10909090909090909,0.07272727272727272,0.10909090909090909,spacio-temporal entity
Q35120,0.0,0.7090909090909091,0.10909090909090909,0.07272727272727272,0.10909090909090909,entity
Q38723,0.23636363636363636,0.6545454545454545,0.05454545454545454,0.03636363636363636,0.01818181818181818,higher education institution
Q4671277,0.4909090909090909,0.4727272727272727,0.01818181818181818,0.0,0.01818181818181818,academic institution
Q7257916,0.509090909090909,0.4727272727272727,0.0,0.01818181818181818,0.0,public institution of the United States
